"sn","hour_utc","pm25","pm25_cal","pm10","pm1","o3","o3_cal","co","no2","rh","temp","n_obs","pm_status","hour_complete"
"MOD-00555","2026-08-19 19:00:00",4.56627118644068,3.64633537288135,9.21423728813559,3.87881355932203,48.3845762711864,0.0333200887288136,381.235254237288,7.58728813559322,23.4576271186441,43.7305084745763,59,"ok",TRUE
"MOD-00555","2026-08-19 20:00:00",4.5535,3.51788781666666,9.596,3.85283333333334,50.8636666666667,0.0350095888333333,352.654833333333,6.61016666666666,20.8583333333333,45.2483333333333,60,"ok",TRUE
"MOD-00555","2026-08-19 21:00:00",5.01333333333333,3.6346437,10.3235,4.28616666666667,54.7418333333333,0.0376525594166667,339.612333333333,7.20416666666666,19.155,47.2516666666667,60,"ok",TRUE
"MOD-00555","2026-08-19 22:00:00",4.91203389830509,3.60454561016949,9.96271186440678,4.15406779661017,52.624406779661,0.036209533220339,368.182542372881,11.6966101694915,18.2813559322034,47.7237288135593,59,"ok",TRUE
"MOD-00555","2026-08-19 23:00:00",4.59933333333333,3.57003125,12.8531666666667,3.913,43.5781666666667,0.0300445205833333,564.7955,34.0768333333333,21.88,43.1933333333333,60,"ok",TRUE
"MOD-00555","2026-08-20 00:00:00",4.62266666666667,4.10608553333333,10.3071666666667,3.86916666666667,42.9198333333334,0.0295958664166667,614.346833333333,32.5718333333333,23.81,40.8283333333333,60,"ok",TRUE
"MOD-00555","2026-08-20 01:00:00",4.53866666666667,4.72698373333333,15.3533333333333,3.43833333333333,38.7488333333333,0.0267533299166667,611.649666666667,59.7711666666667,33.34,35.9716666666667,60,"ok",TRUE
"MOD-00555","2026-08-20 02:00:00",4.6055,4.87359238333334,6.802,3.99783333333333,31.1618333333333,0.0215827894166667,719.2885,89.4408333333333,60.6966666666667,26.08,60,"ok",TRUE
"MOD-00555","2026-08-20 03:00:00",4.64016666666667,4.52964436666667,5.867,4.22166666666667,31.9546666666667,0.0221231053333333,719.137166666667,53.4006666666667,65.2316666666667,25.7016666666667,60,"ok",TRUE
"MOD-00555","2026-08-20 04:00:00",4.54866666666667,4.3734049,5.62666666666667,4.20166666666667,34.5496666666667,0.0238915978333333,598.934666666667,9.24483333333334,60.895,26.505,60,"ok",TRUE
"MOD-00555","2026-08-20 05:00:00",4.6145,4.42535953333334,5.4835,4.28716666666667,38.744,0.026750036,510.466166666667,5.38133333333333,55.975,27.3566666666667,60,"ok",TRUE
"MOD-00555","2026-08-20 06:00:00",4.5393220338983,4.31038759322034,5.84830508474576,4.18118644067797,35.778813559322,0.024729261440678,516.292372881356,5.90271186440678,57.9033898305085,27.6677966101695,59,"ok",TRUE
"MOD-00555","2026-08-20 07:00:00",4.36733333333333,4.19269898333333,5.4925,4.01933333333333,36.0483333333333,0.0249129391666667,478.941666666667,5.5685,58.3466666666667,27.5683333333333,60,"ok",TRUE
"MOD-00555","2026-08-20 08:00:00",4.92916666666666,4.54836156666666,6.14233333333333,4.544,33.3688333333333,0.0230868599166667,568.200666666667,6.81083333333333,64.375,26.7233333333333,60,"ok",TRUE
"MOD-00555","2026-08-20 09:00:00",5.35033333333333,4.81502689999999,6.8885,4.97083333333333,31.3965,0.02174271475,488.770833333333,6.03483333333334,65.7,26.225,60,"ok",TRUE
"MOD-00555","2026-08-20 10:00:00",3.5535,3.79705025,4.63866666666667,3.22383333333333,37.9886666666667,0.0262352763333333,390.945,3.93483333333333,55.3583333333333,27.0316666666667,60,"ok",TRUE
"MOD-00555","2026-08-20 11:00:00",4.98133333333333,4.60114418333333,6.45116666666667,4.60666666666667,30.1678333333333,0.0209053784166667,441.27,6.595,63.1166666666667,26.595,60,"ok",TRUE
"MOD-00555","2026-08-20 12:00:00",5.7845,5.22746161666667,8.59866666666667,5.2755,22.8878333333333,0.0159440584166667,519.998666666667,7.37716666666667,69.6266666666667,25.5266666666667,60,"ok",TRUE
"MOD-00555","2026-08-20 13:00:00",5.874,5.25621646666667,9.9995,5.30416666666667,25.72,0.01787418,760.436333333333,5.83466666666667,67.1533333333333,26.555,60,"ok",TRUE
"MOD-00555","2026-08-20 14:00:00",4.85733333333333,4.37043943333333,7.98833333333333,4.348,38.6475,0.02668427125,461.5785,3.99333333333333,46.515,32.6116666666667,60,"ok",TRUE
"MOD-00555","2026-08-20 15:00:00",4.225,3.79773441666667,7.64016666666667,3.685,43.049,0.0296838935,305.796333333333,2.9435,33.9683333333333,37.0216666666667,60,"ok",TRUE
"MOD-00555","2026-08-20 16:00:00",3.263,2.6634034,4.9555,2.90883333333333,46.6371666666667,0.0321292290833333,200.285833333333,4.42016666666667,26.7533333333333,40.8416666666667,60,"ok",TRUE
"MOD-00555","2026-08-20 17:00:00",3.83728813559322,2.88697971186441,7.82661016949152,3.4606779661017,45.1310169491525,0.0311027880508475,273.888644067797,6.3664406779661,25.8796610169492,41.4271186440678,59,"ok",TRUE
"MOD-00555","2026-08-20 18:00:00",2.24166666666667,1.86960176666666,4.04266666666667,2.00266666666667,45.0741666666667,0.0310640445833333,292.056,6.53516666666667,23.255,41.0566666666667,60,"ok",TRUE
"MOD-00555","2026-08-20 19:00:00",2.86316666666667,2.07081593333333,5.65283333333333,2.63383333333333,48.308,0.033267902,321.880666666667,8.3365,21.7233333333333,42.3416666666667,60,"ok",TRUE
"MOD-00555","2026-08-20 20:00:00",2.83084745762712,1.94510884745763,4.95932203389831,2.55220338983051,51.2203389830508,0.0352526610169491,302.943559322034,9.21542372881356,19.4745762711864,44.6406779661017,59,"ok",TRUE
"MOD-00555","2026-08-20 21:00:00",2.533,1.42307265,4.1435,2.33466666666667,52.6523333333333,0.0362285651666667,284.258166666667,9.57333333333333,17.4466666666667,46.7733333333333,60,"ok",TRUE
"MOD-00555","2026-08-20 22:00:00",2.31166666666667,1.12805085,3.975,2.1485,51.1998333333333,0.0352386864166667,318.161333333333,14.0035,16.035,47.7616666666667,60,"ok",TRUE
"MOD-00555","2026-08-20 23:00:00",2.27169491525424,1.1873693220339,4.35389830508475,2.07186440677966,48.4240677966102,0.0333470022033898,376.087288135593,13.4874576271186,15.3406779661017,47.5813559322034,59,"ok",TRUE
"MOD-00555","2026-08-21 00:00:00",2.24716666666667,1.63716101666667,3.66816666666667,2.07,40.7123333333333,0.0280914551666667,572.079333333333,14.1466666666667,18.89,43.1733333333333,60,"ok",TRUE
"MOD-00555","2026-08-21 01:00:00",2.46216666666667,2.26928578333333,4.50883333333333,2.26933333333333,39.2793333333333,0.0271148656666667,649.701333333334,4.7725,24.0033333333333,38.1416666666667,60,"ok",TRUE
"MOD-00555","2026-08-21 02:00:00",3.5055,3.17687533333333,6.072,3.26066666666667,40.9606666666667,0.0282606943333333,645.801166666667,26.2228333333333,27.5233333333333,35.9916666666667,60,"ok",TRUE
"MOD-00555","2026-08-21 03:00:00",4.4585,4.11128905,7.20466666666667,4.1235,39.4461666666667,0.0272285625833333,594.396666666666,23.8696666666667,28.31,34.485,60,"ok",TRUE
"MOD-00555","2026-08-21 04:00:00",4.175,3.94510623333334,7.114,3.87233333333333,38.2813333333333,0.0264347286666667,605.352,30.4875,31.1566666666667,33.19,60,"ok",TRUE
"MOD-00555","2026-08-21 05:00:00",3.0405,3.19042356666667,4.96516666666667,2.81883333333333,42.0768333333333,0.0290213619166667,567.988666666667,19.8523333333333,33.5366666666667,32.2033333333333,60,"ok",TRUE
"MOD-00555","2026-08-21 06:00:00",3.16316666666667,3.3751016,4.91383333333333,2.9255,39.5418333333333,0.0272937594166667,549.974833333333,18.9978333333333,35.9316666666667,31.1466666666667,60,"ok",TRUE
"MOD-00555","2026-08-21 07:00:00",3.78783333333333,3.85437978333333,6.03716666666667,3.51966666666667,32.912,0.022775528,555.44,15.833,39.3566666666667,29.965,60,"ok",TRUE
"MOD-00555","2026-08-21 08:00:00",3.15135593220339,3.44803050847458,4.77694915254237,2.93457627118644,35.7084745762712,0.0246813254237288,530.00593220339,11.3315254237288,42.0271186440678,28.9220338983051,59,"ok",TRUE
"MOD-00555","2026-08-21 09:00:00",4.64116666666667,4.60845298333333,8.86416666666667,4.19833333333333,23.596,0.016426674,590.876666666667,15.3863333333333,47.3666666666667,28.0966666666667,60,"ok",TRUE
"MOD-00555","2026-08-21 10:00:00",4.64533333333333,4.67699488333334,11.7116666666667,4.07483333333333,20.9626666666667,0.0146320573333333,589.539166666667,9.72716666666667,51.0233333333333,27.2533333333333,60,"ok",TRUE
"MOD-00555","2026-08-21 11:00:00",4.86433333333333,4.73564131666667,8.16366666666667,4.43616666666667,22.211,0.0154827965,549.950666666667,8.10516666666667,53.5266666666667,27.0483333333334,60,"ok",TRUE
"MOD-00555","2026-08-21 12:00:00",5.141,4.96757673333333,10.4278333333333,4.63116666666667,22.427,0.0156300005,547.089,6.32833333333333,54.2833333333333,26.6916666666667,60,"ok",TRUE
"MOD-00555","2026-08-21 13:00:00",6.39716666666667,6.03746405,14.2633333333333,5.62283333333333,21.785,0.0151924775,634.978666666667,5.41216666666667,52.3583333333333,27.5833333333333,60,"ok",TRUE
"MOD-00555","2026-08-21 14:00:00",6.40366666666667,5.56604126666667,14.3798333333333,5.7145,35.6558333333333,0.0246454504166667,525.804,4.90716666666667,38.345,33.1733333333333,60,"ok",TRUE
"MOD-00555","2026-08-21 15:00:00",6.5905,5.43024001666666,16.2851666666667,5.75666666666667,42.7281666666667,0.0294652455833333,360.868666666667,3.32583333333333,27.4533333333333,38.825,60,"ok",TRUE
"MOD-00555","2026-08-21 16:00:00",7.0375,4.98840915,17.4515,6.389,47.8671666666667,0.0329674740833333,299.312,5.4715,22.7233333333333,42.615,60,"ok",TRUE
"MOD-00555","2026-08-21 17:00:00",5.77677966101695,4.01116581355932,12.5045762711864,5.25966101694915,53.5806779661017,0.0368612320338983,262.518644067797,5.99627118644068,19.3322033898305,44.5271186440677,59,"ok",TRUE
"MOD-00555","2026-08-21 18:00:00",3.88516666666667,2.69018413333333,6.83633333333333,3.536,55.4531666666667,0.0381373330833333,283.303,9.47983333333334,17.9666666666667,45.05,60,"ok",TRUE
"MOD-00555","2026-08-21 19:00:00",3.85233333333333,2.54886446666667,7.26533333333333,3.45333333333333,58.8738333333333,0.0404685174166667,281.356,11.7401666666667,15.875,46.9316666666667,60,"ok",TRUE
"MOD-00555","2026-08-21 20:00:00",4.24440677966102,2.88385642372881,8.35610169491525,3.76610169491525,56.0528813559322,0.0385460386440678,365.342542372881,16.8454237288136,15.4762711864407,47.1593220338983,59,"ok",TRUE
"MOD-00555","2026-08-21 21:00:00",4.05916666666667,2.69860773333333,9.24316666666667,3.67816666666667,52.1811666666667,0.0359074650833333,477.124,24.3453333333333,16.0783333333333,45.7033333333333,60,"ok",TRUE
"MOD-00555","2026-08-21 22:00:00",4.18906976744186,2.77259663565891,6.54255813953488,3.78,57.4671666666667,0.0395098740833333,385.689333333333,13.8505,14.0516666666667,47.8983333333334,60,"ok",TRUE
"MOD-00555","2026-08-21 23:00:00",3.95034482758621,3.91228256896552,16.9944827586207,2.59413793103448,47.4441666666667,0.0326791995833333,484.0115,19.2421666666667,15.9616666666667,45.8,60,"ok",TRUE
"MOD-00555","2026-08-22 00:00:00",6.0115,5.83413923333333,11.001,5.04266666666667,26.2166666666667,0.0182126583333333,906.753,108.664666666667,40.0833333333333,34.0016666666667,60,"ok",TRUE
"MOD-00555","2026-08-22 01:00:00",6.9445,6.20041624999999,10.633,6.2685,29.0013333333333,0.0201104086666667,909.342666666667,80.8901666666667,49.315,30.24,60,"ok",TRUE
"MOD-00555","2026-08-22 02:00:00",4.69610169491525,4.61616322033898,7.5328813559322,4.23152542372881,36.7722033898305,0.0254062566101695,675.276610169492,20.2025423728814,41.7983050847458,30.4881355932203,59,"ok",TRUE
"MOD-00555","2026-08-22 03:00:00",5.41416666666667,5.05272845,7.67866666666667,5.04116666666667,40.1125,0.02768266875,597.887,6.518,37.1166666666667,30.71,60,"ok",TRUE
"MOD-00555","2026-08-22 04:00:00",4.885,4.84572538333333,7.7645,4.40966666666667,39.483,0.0272536645,549.102166666667,6.78566666666667,39.7666666666667,30.2366666666667,60,"ok",TRUE
"MOD-00555","2026-08-22 05:00:00",4.785,4.6161029,7.59583333333333,4.46316666666667,39.2766666666667,0.0271130483333333,576.721666666667,6.744,39.3116666666667,29.5183333333333,60,"ok",TRUE
"MOD-00555","2026-08-22 06:00:00",5.72116666666667,5.27465643333333,8.35983333333333,5.3545,32.5946666666667,0.0225592653333333,642.281333333333,9.32666666666667,43.6516666666667,28.79,60,"ok",TRUE
"MOD-00555","2026-08-22 07:00:00",7.84766666666667,6.73443833333333,10.7655,7.40216666666667,22.27,0.015523005,657.807,9.1395,45.9633333333333,28.4883333333333,60,"ok",TRUE
"MOD-00555","2026-08-22 08:00:00",8.478,7.13954261666667,12.733,7.97183333333333,17.9363333333333,0.0125696111666667,668.076,8.66766666666667,47.8483333333333,28.2933333333333,60,"ok",TRUE
"MOD-00555","2026-08-22 09:00:00",5.84783333333333,5.46307606666667,9.34066666666666,5.41333333333333,23.3123333333333,0.0162333551666667,576.2365,6.02466666666666,47.5033333333333,27.6516666666667,60,"ok",TRUE
"MOD-00555","2026-08-22 10:00:00",4.389,4.41868995,6.99333333333333,4.05983333333333,28.0313333333333,0.0194493536666667,497.801166666667,5.852,49.265,27.0416666666667,60,"ok",TRUE
"MOD-00555","2026-08-22 11:00:00",4.30066666666667,4.36434858333333,6.87666666666666,3.97283333333333,24.7013333333333,0.0171799586666667,494.3905,6.1965,52.455,26.3016666666667,60,"ok",TRUE
"MOD-00555","2026-08-22 12:00:00",4.64283333333333,4.6243455,7.595,4.32266666666667,26.6371666666667,0.0184992290833333,479.714666666667,5.358,52.0283333333333,25.8066666666667,60,"ok",TRUE
"MOD-00555","2026-08-22 13:00:00",4.5785,4.61228610000001,7.955,4.214,25.8471666666667,0.0179608440833333,531.359833333333,5.03883333333333,50.5816666666667,26.33,60,"ok",TRUE
"MOD-00555","2026-08-22 14:00:00",4.773,4.51015331666666,8.01683333333333,4.36133333333333,35.0416666666667,0.0242268958333333,483.509833333333,5.934,39.6216666666667,31.2583333333333,60,"ok",TRUE
"MOD-00555","2026-08-22 15:00:00",6.08220338983051,5.04939315254237,11.3135593220339,5.51118644067797,40.0259322033898,0.0276236727966102,326.992542372881,4.25135593220339,28.7576271186441,37.3271186440678,59,"ok",TRUE
"MOD-00555","2026-08-22 16:00:00",6.14366666666667,4.84229384999999,11.3266666666667,5.50783333333333,44.5938333333333,0.0307366974166667,230.218833333333,4.87216666666667,22.4533333333333,41.5683333333333,60,"ok",TRUE
"MOD-00555","2026-08-22 17:00:00",4.35516666666667,3.33690675,7.84383333333333,3.92133333333333,50.4941666666667,0.0347577745833333,195.955333333333,6.02,18.48,43.1983333333333,60,"ok",TRUE
"MOD-00555","2026-08-22 18:00:00",3.95383333333333,2.6645239,8.16216666666667,3.6405,56.0141666666667,0.0385196545833333,198.9985,6.99783333333334,15.895,44.9883333333333,60,"ok",TRUE
"MOD-00555","2026-08-22 19:00:00",3.86135593220339,2.55842537288136,5.21406779661017,3.55559322033898,57.1338983050847,0.0392827516949153,198.405084745763,9.1657627118644,13.3050847457627,47.1169491525424,59,"ok",TRUE
"MOD-00555","2026-08-22 20:00:00",4.138,2.46644318461538,4.728,3.842,59.5123076923077,0.0409036376923077,186.976538461538,13.0244230769231,11.5653846153846,49.7961538461539,52,"ok",TRUE
"MOD-00556","2026-07-30 00:00:00",2.87722222222222,1.08524705555556,5.29111111111111,2.53027777777778,52.332,0.040431848,420.376166666667,16.5428333333333,15.9033333333333,47.0083333333333,60,"ok",TRUE
"MOD-00556","2026-07-30 01:00:00",3.65233333333333,2.05913656666667,7.263,3.1335,47.2153333333333,0.036011048,549.6755,29.0301666666667,20.3383333333333,43.145,60,"ok",TRUE
"MOD-00556","2026-07-30 02:00:00",3.71933333333333,2.32425556666667,6.73533333333333,3.16666666666667,44.2408333333333,0.03344108,563.829833333333,21.0448333333333,22.9983333333333,40.3616666666667,60,"ok",TRUE
"MOD-00556","2026-07-30 03:00:00",3.66966666666667,2.39340138333333,7.35516666666666,3.11866666666667,42.4055,0.031855352,535.338833333333,12.416,24.6883333333333,38.4783333333333,60,"ok",TRUE
"MOD-00556","2026-07-30 04:00:00",4.26666666666667,3.20509605,23.4711666666667,3.32783333333333,40.4793333333334,0.030191144,537.924,11.3671666666667,26.6966666666667,37.37,60,"ok",TRUE
"MOD-00556","2026-07-30 05:00:00",4.01066666666667,2.98008551666667,9.13783333333333,3.292,35.9318333333333,0.026262104,507.603,8.74216666666667,26.9666666666667,36.1,60,"ok",TRUE
"MOD-00556","2026-07-30 06:00:00",4.5345,3.46265203333333,8.68716666666666,3.78333333333333,37.4791666666667,0.027599,411.0695,6.73216666666667,26.245,35.1566666666667,60,"ok",TRUE
"MOD-00556","2026-07-30 07:00:00",4.47416666666667,3.39678953333333,7.66483333333333,3.796,38.2163333333333,0.028235912,396.512833333333,6.75433333333333,27.0266666666666,34.1166666666667,60,"ok",TRUE
"MOD-00556","2026-07-30 08:00:00",4.81033333333333,3.70844995,9.62283333333333,4.117,36.0418333333333,0.026357144,441.2575,7.43483333333333,30.1383333333333,32.54,60,"ok",TRUE
"MOD-00556","2026-07-30 09:00:00",4.94066666666667,3.96811058333333,13.3351666666667,4.102,30.4595,0.021534008,487.8515,7.823,35.2733333333333,31.7083333333333,60,"ok",TRUE
"MOD-00556","2026-07-30 10:00:00",5.53933333333334,4.57891286666667,16.4526666666667,4.5755,24.1443333333333,0.016077704,487.608,5.89083333333333,37.56,30.5233333333333,60,"ok",TRUE
"MOD-00556","2026-07-30 11:00:00",6.074,5.03589421666667,16.4735,5.06966666666666,18.6126666666667,0.011298344,537.933166666667,5.818,39.49,29.8316666666667,60,"ok",TRUE
"MOD-00556","2026-07-30 12:00:00",6.92433333333333,6.00060421666667,22.1348333333333,5.599,18.7078333333333,0.011380568,561.803166666667,5.73733333333333,41.5083333333333,29.5466666666667,60,"ok",TRUE
"MOD-00556","2026-07-30 13:00:00",7.0345,6.25721543333333,29.2585,5.47116666666666,21.3148333333333,0.013633016,523.369666666667,5.72366666666667,40.9816666666667,30.5133333333333,60,"ok",TRUE
"MOD-00556","2026-07-30 14:00:00",6.97166666666667,6.34103811666666,31.3991666666667,5.20233333333333,28.72,0.02003108,467.2755,5.6175,35.0183333333333,33.1466666666667,60,"ok",TRUE
"MOD-00556","2026-07-30 15:00:00",6.77183333333333,5.59637598333333,20.1906666666667,5.37266666666667,34.8785,0.025352024,393.814833333333,6.55016666666666,28.845,37.34,60,"ok",TRUE
